id,original_title,popularity,release_date
77645,Braveheart,39.668558,2006-05-11
88259,Schindler's List,33.946312,1994-04-30
7857,Indiana Jones,47.850145,2014-09-21
45037,Oliver Twist,76.743547,2014-10-24
29061,Troy,41.970346,2000-08-09
50347,Interstellar,82.197352,2012-03-06
47355,Psycho,47.457512,1995-06-02
77820,Harry Potter,6.50766,2008-01-17
34553,Spider-Man,63.219574,2016-11-14
62436,Star Wars,78.187511,2005-10-10
71699,Schindler's List,31.940233,2009-01-10
89935,Psycho,22.603149,2003-07-24
44683,Harry Potter,64.197729,2003-12-18
6251,Star Wars,35.587871,2000-09-16
43163,The Matrix,90.626117,2019-08-23
21166,Better Luck Tomorrow,76.798315,1991-06-25
22620,The Godfather,46.388695,2004-03-16
36334,Finding Nemo,97.568844,2003-05-08
84255,Casablanca,34.778228,2010-07-18
72283,Harry Potter,44.739849,1990-12-07
88328,Fight Club,65.069207,1994-08-28
15162,Oliver Twist,51.447219,1994-09-18
25098,Monsters Inc,34.766546,2019-08-03
1448,The Lion King,42.070096,1993-10-25
72831,Interstellar,86.436201,2016-09-09
81333,Casablanca,20.221831,2005-04-27
25673,The Lion King,32.103331,2010-03-30
36516,The Matrix,20.252649,2007-11-23
856,Better Luck Tomorrow,51.464837,1996-08-10
37897,Schindler's List,16.509197,1993-10-06
73877,Fight Club,17.528145,2000-09-11
74826,Gladiator,83.512176,2004-07-12
24693,The Dark Knight,70.451243,2000-12-28
35230,Alpha and Omega,19.256203,2002-02-23
40911,Forrest Gump,38.973265,2011-10-25
3711,Indiana Jones,91.730203,1997-07-08
58206,Lord of the Rings,87.076034,2014-02-20
45929,WALL-E,65.621953,1994-03-29
23826,Spider-Man,28.756348,1999-10-26
41286,Psycho,37.642158,1990-08-29
34069,Schindler's List,65.498417,2018-06-23
15909,Braveheart,56.267017,2010-11-07
66738,Shrek,56.28242,1994-05-20
62965,The Dark Knight,42.625411,2002-11-24
5039,Finding Nemo,9.47795,2008-07-17
49308,Up,12.593984,2007-03-19
47267,Indiana Jones,83.614482,1993-04-18
61740,The Silence of the Lambs,88.470338,1999-04-22
53634,Inception,89.423047,2012-09-13
3833,Finding Nemo,47.721206,1993-04-09
170,Schindler's List,93.583651,2006-02-25
8932,Finding Nemo,83.852905,2010-03-09
29266,Goodfellas,38.723959,1993-03-03
76314,The Godfather,22.689988,2011-11-24
60574,The Matrix,72.992246,2002-05-22
8280,The Shawshank Redemption,72.667758,2013-01-30
95879,Kingdom of Heaven,89.072812,2003-04-16
90961,Batman Begins,5.521475,1999-06-24
89065,Forrest Gump,35.580634,1995-02-10
4393,Back to the Future,3.969263,1994-02-07
63210,The Silence of the Lambs,21.431651,2003-08-13
66613,300,40.260795,2011-07-24
83989,Psycho,12.74547,1995-06-29
15222,Jurassic Park,82.317476,2001-08-26
84585,Spider-Man,20.686704,1993-07-28
22438,Star Wars,41.428147,2006-05-06
80157,Alpha and Omega,80.267123,2001-06-10
78366,Braveheart,12.11421,2000-10-26
12648,The Incredibles,62.152216,2005-07-07
73927,300,94.081053,1994-09-06
80124,Toy Story,45.701635,1995-06-07
45011,Kingdom of Heaven,24.39291,2019-04-24
92891,The Matrix,94.348488,2015-04-08
27936,300,5.891381,2017-08-18
83119,WALL-E,31.503961,2019-03-04
64604,Interstellar,81.824869,2008-07-17
42920,Fight Club,15.816677,1996-11-03
79406,Schindler's List,8.866342,2007-05-31
32249,The Silence of the Lambs,46.07167,2012-12-12
53947,Avatar,33.511257,2011-09-14
78919,Casablanca,79.81735,2019-11-06
60847,Goodfellas,34.045895,1993-10-08
27196,The Avengers,67.147597,2009-08-13
47074,300,56.239337,1997-12-27
22196,Inception,59.900804,2009-08-11
24010,Fight Club,51.358593,1994-06-30
45294,Schindler's List,13.978345,2012-12-28
32864,The Shawshank Redemption,6.67237,2010-06-16
3816,Schindler's List,54.617893,2019-06-24
19475,Fight Club,65.117669,1996-12-26
17754,Infamous,72.670187,2003-05-25
46208,The Silence of the Lambs,72.352997,2002-09-08
92501,Toy Story,74.161021,1997-10-08
90513,Jurassic Park,2.52204,2005-10-12
10543,The Incredibles,22.738041,1997-07-07
58525,The Shawshank Redemption,73.094327,1998-08-07
94555,300,12.796387,1995-09-07
9414,Vertigo,19.064787,2018-05-20
12770,Se7en,66.130415,1994-03-01
92068,Pulp Fiction,80.913714,2019-07-14
39437,The Incredibles,16.666918,2018-07-06
26889,Se7en,55.30734,2004-04-10
80915,Star Wars,18.543758,2002-02-11
82873,The Shawshank Redemption,21.254765,1992-06-13
55193,WALL-E,48.456518,1994-09-08
10318,Jurassic Park,67.550431,2020-08-20
72887,Psycho,57.631736,2009-04-28
82472,Troy,9.696085,2005-04-28
45626,Gladiator,28.913323,2004-05-07
9222,Star Wars,93.847456,1998-12-18
78789,Lord of the Rings,62.950443,1994-09-03
14035,Back to the Future,65.983255,2007-10-30
36571,Inception,21.508968,2016-04-19
2010,300,95.844314,2006-01-01
64091,Spider-Man,21.04782,2010-01-26
53028,The Silence of the Lambs,25.490601,2006-06-24
15766,Alpha and Omega,51.254613,1991-08-20
52273,The Dark Knight,49.849271,2000-05-23
73823,Better Luck Tomorrow,3.74647,2019-01-18
34109,Grown Ups,74.506023,1997-06-23
42999,Pulp Fiction,10.097179,2004-10-23
50479,Spider-Man,5.876515,2017-06-16
97389,Troy,50.962597,1998-09-11
73539,The Incredibles,5.300659,2002-04-06
13679,Avatar,20.467144,2003-06-18
18554,The Avengers,39.399356,2007-11-20
8688,Finding Nemo,60.510123,2015-01-21
94436,Psycho,78.383277,2013-11-16
95100,Grown Ups,29.310319,2010-09-08
73516,Infamous,47.382672,1990-01-08
10037,Infamous,95.431214,2020-12-13
62497,Ratatouille,39.326363,2009-03-24
62482,Toy Story,71.10994,2019-06-08
86136,The Matrix,27.500664,2004-01-29
32253,Psycho,62.509812,1992-03-05
60467,Vertigo,80.570657,2011-05-24
3389,Batman Begins,91.465349,2007-04-04
50051,Ratatouille,93.783288,2002-10-11
39188,WALL-E,30.552308,1994-12-01
2905,Batman Begins,20.487654,2006-01-10
54059,Monsters Inc,81.496858,1993-04-09
33704,Shrek,63.146777,2005-01-14
19781,Fight Club,41.739851,1999-05-18
13387,The Godfather,4.109287,2014-10-16
66480,Lord of the Rings,31.117864,2019-05-01
43442,Gladiator,11.578753,2006-10-19
53011,Batman Begins,49.450146,1996-04-16
53682,Jurassic Park,82.826231,1991-07-29
68934,300,31.603183,2008-11-26
30202,Better Luck Tomorrow,36.08065,2009-10-05
58014,Pulp Fiction,78.427105,2005-01-07
41040,Ratatouille,45.879941,2017-04-11
86552,WALL-E,66.984677,2020-07-07
94310,The Incredibles,19.268196,2002-01-17
73911,Harry Potter,25.468676,2002-05-07
44282,Toy Story,63.680927,2000-07-26
20461,Infamous,11.63851,2005-06-16
68224,Grown Ups,17.939287,2018-10-11
90017,Alpha and Omega,32.10276,2002-01-26
52867,Schindler's List,18.455757,2007-08-19
13427,300,97.557296,2004-04-11
53073,The Shawshank Redemption,25.98528,2004-08-23
33878,Oliver Twist,95.482253,2014-12-11
77497,Back to the Future,84.714532,2004-01-01
43628,Ratatouille,33.595211,2020-01-01
59277,Indiana Jones,55.105808,2007-06-06
81340,Iron Man,34.127545,1999-01-25
57322,Harry Potter,70.458947,2001-10-05
46356,Kingdom of Heaven,36.524291,2001-02-27
17197,Batman Begins,46.899443,1997-02-03
36839,Toy Story,72.025339,2004-10-05
36660,The Shawshank Redemption,41.935916,2018-03-08
72830,Oliver Twist,69.09062,2003-08-07
37815,Up,37.337528,2002-09-03
68474,Vertigo,40.236934,1990-11-24
50955,Toy Story,32.47594,2013-12-07
41064,Interstellar,98.948598,2002-02-08
95661,Better Luck Tomorrow,50.737739,2014-02-26
99032,Forrest Gump,22.589001,2005-11-07
70338,The Incredibles,56.930298,2007-07-14
27136,Psycho,47.167192,2005-01-18
75297,Harry Potter,77.999245,1994-12-22
39206,Casablanca,93.609052,2006-07-16
50897,Batman Begins,11.518144,2016-05-02
33712,Cars,98.130029,2011-10-23
51465,Kingdom of Heaven,16.908443,1998-11-17
37901,The Incredibles,27.69395,2018-12-29
45349,Cars,77.648936,2011-01-25
11140,The Silence of the Lambs,15.967426,2006-03-14
99074,Finding Nemo,81.841031,2002-07-15
93251,Spider-Man,67.512221,2011-11-01
97816,Better Luck Tomorrow,80.626471,2005-05-31
54206,Better Luck Tomorrow,56.561459,2002-01-31
99258,Avatar,98.422453,2017-02-27
23744,Casablanca,59.497265,1990-04-11
86458,The Avengers,39.856702,2002-01-11
21284,Ratatouille,96.661139,2009-02-21
39245,Troy,7.826822,2018-05-20
30353,Titanic,51.707131,2014-08-15
70229,Inception,63.392362,1999-06-28
94349,Grown Ups,34.869058,2010-01-11
22026,Kingdom of Heaven,9.655205,1990-03-04
84857,Up,41.299223,2011-05-22
22082,Harry Potter,81.1527,2016-07-06
50385,Iron Man,57.33007,2001-08-09
87251,Alpha and Omega,75.908999,2006-01-18
50636,Star Wars,71.908653,2015-12-22
23646,Grown Ups,29.012488,2015-01-04
27645,Spider-Man,25.725311,2010-11-27
48829,Casablanca,79.203711,1993-07-01
14538,Up,17.431216,2011-01-27
91182,Star Wars,56.749438,2006-02-25
29317,Jurassic Park,95.663932,2011-01-21
19640,Forrest Gump,52.78504,2000-03-26
89368,Finding Nemo,80.76679,2017-08-22
18433,Braveheart,25.985724,2018-12-24
980,300,6.273336,1993-12-23
17178,The Avengers,35.151448,2003-11-21
7548,Up,57.704763,1991-03-14
61408,Iron Man,64.172559,2012-01-06
94431,Oliver Twist,53.849531,1998-05-25
31444,Infamous,43.575533,2005-08-06
5204,Schindler's List,98.546944,2015-03-12
75444,The Godfather,69.006127,2008-04-17
52956,Toy Story,95.404371,2000-05-06
81752,Ratatouille,18.068594,1993-06-22
28183,Monsters Inc,99.954677,2001-05-17
96379,Brave,70.448985,1994-07-16
38744,The Incredibles,97.208653,2002-01-12
31299,Citizen Kane,60.796211,1993-02-17
91465,Pulp Fiction,15.823695,2018-06-01
4890,Shrek,35.133678,2008-01-01
64765,Gladiator,5.773341,1992-07-12
591,The Matrix,15.569289,2001-10-27
61205,The Godfather,99.840976,2013-07-29
82505,300,91.626042,1996-09-04
77939,Gladiator,90.230205,2004-04-13
88713,Up,0.702414,1998-05-14
24363,Goodfellas,45.329106,1999-11-20
67588,Harry Potter,78.310416,2012-09-06
523,The Godfather,23.047893,2020-07-24
82645,Monsters Inc,42.297582,2017-08-16
43929,Toy Story,20.888945,1993-01-23
8409,Braveheart,69.421071,2007-04-20
40283,Cars,70.550886,2002-12-24
92608,Troy,28.630667,2010-03-30
22373,Star Wars,47.990607,2020-11-23
14652,Citizen Kane,45.444854,2004-12-18
88633,Harry Potter,77.908922,1997-05-01
63973,Indiana Jones,67.679647,2004-08-29
55495,Brave,7.288025,2004-03-16
3185,Schindler's List,15.53094,1995-11-15
57890,Forrest Gump,84.076617,1993-09-04
24459,Casablanca,96.57256,1999-10-26
53189,Oliver Twist,63.820024,2002-02-25
24427,Brave,36.794668,2018-05-21
17195,The Incredibles,22.497686,2004-07-04
83362,The Shawshank Redemption,74.484106,2012-05-15
25768,Alpha and Omega,64.020688,2009-03-06
80335,Monsters Inc,90.935397,2019-03-08
24599,Brave,90.36163,2013-07-04
63923,Star Wars,31.064839,2005-09-07
30911,Citizen Kane,80.390466,2000-08-07
33571,Spider-Man,25.732741,1996-03-31
51068,Avatar,78.308198,2001-04-25
76339,Brave,17.226573,1997-01-20
68089,Lord of the Rings,35.09653,2013-06-06
16283,Monsters Inc,9.051384,2008-04-27
41068,Avatar,29.929564,2001-08-21
74154,Iron Man,32.156421,1990-02-17
79951,Grown Ups,67.033377,2007-12-23
21528,Alpha and Omega,71.667876,2011-11-24
1966,Se7en,59.009706,2014-12-02
36249,Gladiator,77.123209,1994-01-15
81420,Alpha and Omega,45.431486,2017-12-12
84838,Up,62.977444,1994-07-08
1348,Ratatouille,36.246212,1993-11-10
84382,Ratatouille,52.372124,2020-06-21
86765,Gladiator,14.535889,1998-08-27
20266,Iron Man,61.293448,2013-08-01
70568,Braveheart,20.891934,2019-12-02
34993,Schindler's List,46.356124,2018-12-13
69978,The Matrix,66.712418,2018-07-04
48340,Infamous,43.069898,2005-06-21
78527,Psycho,22.703985,2018-03-14
5278,Troy,66.78641,2005-11-08
84303,Goodfellas,85.327069,2008-09-07
99531,Psycho,50.289755,2003-09-24
52072,Toy Story,55.986046,2019-04-15
76900,Oliver Twist,39.391164,1990-10-14
23698,Casablanca,58.528117,1995-05-29
92464,Better Luck Tomorrow,49.782837,1995-03-24
43179,Back to the Future,74.78447,1994-08-29
30046,Brave,24.406055,2020-05-30
7848,Harry Potter,48.878849,2004-12-24
35302,Pulp Fiction,31.964683,1999-10-24
73468,Spider-Man,9.895121,2003-09-24
86335,Avatar,38.956963,1999-01-31
64452,Lord of the Rings,95.339502,2002-02-25
17190,The Silence of the Lambs,46.31862,2009-11-21
47727,Harry Potter,54.789454,2016-04-12
64971,Cars,74.352616,2013-10-28
18612,Indiana Jones,98.487359,2014-12-14
45492,300,41.471611,2011-11-02
41265,Lord of the Rings,52.008706,2004-09-22
69808,Star Wars,96.866994,1998-05-31
87747,Harry Potter,43.163997,1995-06-20
64159,The Lion King,79.137974,2016-06-02
22227,WALL-E,44.661483,2019-07-06
58882,Psycho,23.1502,2014-05-21
96778,Monsters Inc,93.664732,1993-01-22
44884,Alpha and Omega,71.349374,1991-04-17
87493,Monsters Inc,86.421949,2016-03-12
29945,Fight Club,12.050602,1996-03-11
79287,Infamous,70.637994,1998-12-13
85252,Monsters Inc,64.220229,1994-08-13
20331,Fight Club,48.655233,1992-05-30
73361,Forrest Gump,14.638558,2001-01-01
44785,300,41.770603,2007-04-12
8185,Braveheart,61.959833,2005-02-16
80891,Citizen Kane,67.908505,2002-10-02
75600,The Godfather,12.139617,1993-06-30
1580,Up,44.660587,2006-08-14
63600,Oliver Twist,42.839089,1997-08-04
47804,The Dark Knight,78.731328,2006-09-28
91119,The Incredibles,4.600264,1998-03-25
86381,Braveheart,78.656196,2014-06-02
56795,Spider-Man,78.460612,1991-12-18
9936,Up,69.860804,1994-06-18
12136,Interstellar,90.025478,2008-10-03
40202,The Silence of the Lambs,46.784286,2013-06-26
10841,The Silence of the Lambs,10.060998,1995-01-23
46020,The Silence of the Lambs,33.484278,1993-08-31
82783,Up,61.319313,2006-07-21
69610,Avatar,32.628124,2012-12-11
29578,Goodfellas,63.478283,2003-07-27
9853,The Godfather,4.840503,1993-06-22
52517,Better Luck Tomorrow,7.499031,1991-11-20
34123,Titanic,1.546334,2020-01-27
57964,Better Luck Tomorrow,97.607906,2017-12-14
47953,Kingdom of Heaven,26.533424,1997-12-20
65735,The Godfather,79.657555,2012-10-28
95601,Batman Begins,88.741016,1991-06-16
14217,300,16.182127,2016-02-22
43373,Titanic,20.312612,2011-03-05
69737,Gladiator,38.544763,2017-12-07
76431,300,50.654306,2018-05-17
7645,Troy,53.706859,2009-10-13
10563,Schindler's List,38.875543,2016-11-18
64348,Psycho,58.829685,2007-01-07
30126,Forrest Gump,73.740465,2013-08-27
46155,Jurassic Park,70.162195,2019-10-24
76724,Shrek,3.505698,1991-12-26
83786,Brave,59.532994,2014-08-17
20150,Citizen Kane,71.406208,2007-11-12
67699,The Incredibles,20.466938,1990-06-05
3811,Gladiator,60.560168,2011-07-28
19024,The Matrix,11.527177,2005-11-22
43629,The Lion King,66.662407,2005-05-03
29799,Spider-Man,62.230574,2013-03-02
75364,Finding Nemo,24.475387,2007-02-14
40393,Iron Man,87.594946,2013-04-17
2498,Forrest Gump,80.754814,2004-06-12
51556,Up,74.031167,2001-05-15
53248,The Godfather,46.225942,2001-11-20
56151,The Dark Knight,23.075783,2006-06-14
67075,Alpha and Omega,78.326894,2014-09-12
83449,Iron Man,21.847612,2013-04-23
43239,Kingdom of Heaven,48.950075,2004-02-27
70822,Gladiator,38.180253,2013-11-09
62718,Se7en,20.598937,1997-12-13
7777,Finding Nemo,61.655928,2012-07-26
30305,The Shawshank Redemption,98.215979,2018-09-13
89481,Harry Potter,47.889393,1990-12-18
5899,Citizen Kane,50.203439,2002-07-25
88570,The Incredibles,37.5873,1998-04-19
96557,Interstellar,23.214028,1997-06-28
92617,The Silence of the Lambs,28.61614,2001-05-15
13051,Ratatouille,87.644241,1996-10-19
92049,Finding Nemo,94.838033,1996-04-02
30342,The Silence of the Lambs,82.710293,1996-06-18
87994,Back to the Future,3.131342,1997-12-10
4743,The Shawshank Redemption,60.975941,2014-10-07
97693,Avatar,55.152609,2003-03-16
73890,Titanic,77.589068,2020-06-17
17442,Fight Club,78.1657,1998-06-11
7826,Casablanca,44.092095,2019-04-08
78905,The Silence of the Lambs,29.10935,2002-05-18
32034,The Matrix,10.181679,2008-03-19
53031,The Shawshank Redemption,61.326552,2011-10-14
44284,Titanic,27.723929,2007-10-13
91432,Psycho,96.481579,2015-02-06
41417,Lord of the Rings,5.151431,1996-11-14
76767,Ratatouille,96.446882,1994-12-04
59077,Schindler's List,49.8272,2017-10-15
26939,Psycho,60.855619,2020-03-11
11275,Vertigo,58.561789,2014-11-22
21844,Lord of the Rings,75.39439,1990-01-11
8441,Better Luck Tomorrow,9.544907,1990-08-30
34563,Kingdom of Heaven,88.841283,2019-10-22
96044,Troy,79.209107,1995-09-09
53543,Grown Ups,85.091476,2013-11-27
41747,Avatar,48.795286,1996-08-02
97043,Oliver Twist,69.931492,2017-04-03
56228,Alpha and Omega,45.997792,1993-02-26
45799,The Incredibles,13.470483,2018-12-23
6253,Ratatouille,30.54958,1999-04-11
35988,Iron Man,28.201847,2013-08-11
50924,The Lion King,17.020526,2012-07-03
10024,Infamous,24.510942,1990-07-02
25424,Harry Potter,50.10214,2018-04-11
20036,The Incredibles,42.510163,2000-12-01
91634,The Godfather,33.251836,1994-01-06
64576,The Avengers,90.718791,2005-07-01
37272,Psycho,77.981553,1995-02-13
21942,The Godfather,0.750692,1996-10-09
65586,Oliver Twist,57.250994,2003-02-21
89409,The Dark Knight,70.13749,1991-10-28
6421,Schindler's List,5.813913,2005-05-10
74289,Toy Story,11.842963,2013-01-27
4827,Troy,28.216917,2009-08-27
1321,Infamous,61.576542,1993-12-14
8845,Pulp Fiction,92.350778,2011-10-22
97798,Troy,48.842351,1992-07-12
2871,Ratatouille,98.239022,2013-07-21
15456,Up,93.705654,2013-02-27
78097,The Avengers,63.917319,2008-09-11
36026,The Avengers,46.06942,1998-03-19
45832,Inception,68.317405,1997-06-29
79374,Ratatouille,79.224565,2019-01-11
78559,Monsters Inc,94.335567,1996-06-29
53515,Se7en,75.474928,2015-07-25
19659,Titanic,39.459772,2003-01-20
7131,Pulp Fiction,49.583637,2018-07-19
68838,Monsters Inc,5.177858,2003-04-13
81219,Monsters Inc,3.360111,2005-12-11
52830,Kingdom of Heaven,28.510789,2009-01-28
34422,Infamous,80.706842,2006-08-20
43154,Gladiator,32.264773,2014-12-13
98875,Kingdom of Heaven,12.133104,1994-10-18
30812,Harry Potter,35.934811,2001-06-11
63434,Batman Begins,30.904695,2002-01-19
76004,Citizen Kane,98.937039,2001-11-08
17062,300,97.149908,1992-10-27
94908,Indiana Jones,73.824239,2002-12-06
32672,The Lion King,82.978614,2001-10-16
61623,Troy,25.758837,1994-05-07
34896,WALL-E,53.998611,2006-02-25
92047,Titanic,99.850244,2020-01-30
66434,Lord of the Rings,32.659813,1991-09-15
69340,Avatar,98.626004,2003-01-25
34654,Ratatouille,19.231657,2004-09-29
68692,The Incredibles,62.204038,1995-02-22
78776,Oliver Twist,78.303018,2009-07-01
77312,Braveheart,59.521271,2009-06-03
50234,Oliver Twist,31.236099,2015-03-09
24990,Harry Potter,81.49144,2006-06-11
67704,Gladiator,20.573678,2001-01-16
85125,Back to the Future,43.313491,2018-09-24
33265,Titanic,28.33412,2011-06-05
76826,Troy,49.791388,1997-10-21
55749,300,39.04768,1998-01-06
8396,The Matrix,18.320246,1995-11-16
22484,Goodfellas,74.317834,2013-01-24
90140,Grown Ups,18.073792,1990-04-11
47956,Psycho,54.791699,2012-03-01
98687,Harry Potter,80.55553,2006-03-10
18487,Oliver Twist,48.585267,2004-06-07
38680,Alpha and Omega,88.742501,2006-03-24
74850,Iron Man,43.166544,2014-06-13
86705,The Dark Knight,97.085578,2003-04-25
53960,Avatar,2.977857,2006-03-27
44518,Gladiator,79.211642,2020-03-30
7963,Lord of the Rings,70.931993,2000-01-01
33761,Interstellar,61.301613,1995-02-05
12857,Toy Story,29.962573,2000-10-10
1355,Se7en,61.266079,2004-10-30
44762,The Godfather,59.659801,2003-02-15
72159,The Incredibles,15.36555,1997-05-12
78269,Troy,88.044578,2005-11-01
32633,Ratatouille,53.69423,2018-07-07
88529,Finding Nemo,9.361009,2014-10-02
67120,Oliver Twist,39.461005,2019-08-11
50818,Alpha and Omega,22.043468,2014-12-06
6909,The Avengers,17.278848,2012-07-01
19515,Toy Story,94.663595,1990-04-24
40109,Lord of the Rings,67.645706,2002-03-01
50844,Alpha and Omega,30.507703,1999-07-27
56666,Interstellar,67.995983,2002-02-28
37030,The Dark Knight,80.402518,2015-03-31
31094,Pulp Fiction,32.034709,1993-01-27
80501,Gladiator,98.488953,2001-11-30
97882,Brave,88.204481,1997-04-30
4931,Cars,79.814535,2014-06-11
93736,Harry Potter,71.667202,2002-05-22
37575,Braveheart,4.354577,2013-11-21
37085,The Silence of the Lambs,2.729172,2009-12-07
72348,Citizen Kane,16.899267,2005-07-05
99186,Oliver Twist,91.734278,2013-04-29
24695,Gladiator,22.124522,1994-06-26
95420,The Lion King,70.262964,1991-03-06
34280,Ratatouille,98.000197,2001-10-06
72266,Indiana Jones,93.75888,2015-01-15
16076,Lord of the Rings,40.329458,2007-02-12
51352,Braveheart,68.269945,2002-05-05
6171,Ratatouille,76.050143,1998-01-29
95135,Monsters Inc,55.177378,1999-07-05
83191,Fight Club,52.541459,1999-09-02
5323,Grown Ups,22.738402,1999-04-06
37874,Vertigo,67.752571,2017-11-09
78388,Infamous,29.733503,1995-12-07
11509,Toy Story,31.206256,2015-11-02
97400,Fight Club,26.937776,1994-06-01
78432,Psycho,7.049689,2001-07-14
62696,Se7en,84.443467,1998-07-25
61324,Se7en,86.374862,2009-05-12
25331,Finding Nemo,72.513614,2006-01-22
94516,Vertigo,92.810234,1995-03-24
2140,300,63.317659,2011-04-11
18667,Star Wars,64.143189,2002-05-01
3409,Citizen Kane,88.824038,2007-01-28
55093,Jurassic Park,21.249964,2015-10-31
73289,Cars,43.829006,1999-10-31
74025,Ratatouille,70.56174,2019-10-22
87277,Fight Club,27.231343,1991-12-11
76475,Finding Nemo,23.248025,2016-09-10
66526,Casablanca,89.878022,1992-04-06
12791,Spider-Man,99.602756,2019-02-15
16803,Monsters Inc,38.947628,2004-02-24
42743,Oliver Twist,24.042133,1990-04-03
74496,Finding Nemo,40.74372,1990-01-26
73581,Oliver Twist,30.733302,2020-12-11
96380,Back to the Future,82.265009,1998-01-08
8942,Up,90.145792,1991-05-08
10112,The Lion King,39.396692,2002-06-08
80236,Vertigo,60.15784,2006-07-02
50146,The Dark Knight,8.336983,2004-08-10
79912,Toy Story,46.487757,2004-02-07
29511,Goodfellas,1.180361,1998-03-19
31382,Fight Club,67.27392,2008-03-07
34686,Alpha and Omega,18.01406,2015-12-07
62382,The Avengers,87.865143,2002-05-06
71449,The Shawshank Redemption,63.187862,1992-06-19
55420,Forrest Gump,92.849153,2016-12-16
51017,Harry Potter,93.847623,2017-09-04
7638,Infamous,17.331753,2001-08-07
2547,Cars,51.559956,2010-08-22
43440,Infamous,19.948336,2019-03-18
88178,Psycho,45.587303,2000-01-05
42866,Oliver Twist,45.28438,2002-07-03
45911,300,73.707117,2003-08-27
88895,Toy Story,97.624214,1997-05-27
61506,300,63.08235,2012-03-23
58843,Lord of the Rings,81.695364,2003-11-24
68362,Kingdom of Heaven,40.664303,1993-06-22
8741,Iron Man,7.745901,1997-06-28
41090,Goodfellas,51.709853,1997-07-31
66774,WALL-E,90.441358,2007-08-29
86054,Schindler's List,24.405618,2004-02-19
38544,Finding Nemo,26.654644,2017-12-17
64787,Shrek,10.926075,1990-12-31
30977,Iron Man,99.683612,2005-09-01
47862,Up,41.766074,2011-04-08
49236,Braveheart,30.237966,2004-07-06
24755,Cars,92.713814,1998-11-21
57921,Harry Potter,81.218521,2009-01-10
64016,Ratatouille,87.758106,2012-08-01
2162,The Avengers,95.066225,2018-10-05
72706,Lord of the Rings,85.750214,2009-03-02
44733,Better Luck Tomorrow,98.572614,1991-10-17
67376,Avatar,64.114955,2020-01-31
18707,Goodfellas,24.468786,1994-04-12
54367,Cars,17.129732,1993-04-11
66540,Monsters Inc,60.425407,2018-01-02
69189,Monsters Inc,36.20855,1999-12-02
38709,Forrest Gump,13.558701,2018-01-29
56793,Citizen Kane,79.827757,2009-01-23
25282,Interstellar,35.303901,1996-03-22
39838,Vertigo,44.794263,2015-06-16
58938,Jurassic Park,61.372673,2020-05-30
11241,Ratatouille,40.49844,2001-12-01
64878,Troy,86.693846,2001-08-07
9468,The Lion King,98.250943,2009-03-11
78278,Troy,38.834533,2014-03-05
36174,Titanic,18.248462,2020-09-06
74175,Pulp Fiction,28.173414,2002-09-19
31182,The Matrix,67.558891,2005-04-15
62227,Iron Man,8.686441,1991-04-07
2640,Psycho,67.624297,2020-09-13
44837,The Avengers,53.002073,2005-01-29
81505,Vertigo,5.012798,2008-08-11
77734,The Dark Knight,41.366202,2006-12-31
15000,Kingdom of Heaven,23.442121,2004-11-14
47659,WALL-E,13.454463,2000-12-14
12046,Goodfellas,94.119809,1998-12-16
43167,Alpha and Omega,29.457539,1993-10-02
53460,Gladiator,49.658671,1996-08-22
91130,The Lion King,61.39844,1999-07-08
24351,WALL-E,63.081543,1996-09-03
3991,Psycho,38.449382,2013-11-08
84291,Inception,27.316973,2001-05-13
69393,Up,56.706841,1997-12-22
46491,Cars,79.569775,1997-01-21
5964,Lord of the Rings,89.551755,2020-03-28
47246,Titanic,59.352843,1997-10-05
45601,Back to the Future,53.115273,2007-03-09
2398,Fight Club,96.608318,2018-06-02
40099,Harry Potter,20.70549,1996-02-24
97440,Schindler's List,2.173709,2004-08-03
33669,Fight Club,49.505785,2013-07-02
39489,Back to the Future,6.263928,2019-05-11
59491,Citizen Kane,6.389609,2017-05-30
22421,Grown Ups,3.776915,2005-04-14
68282,Pulp Fiction,62.022529,2006-04-14
15503,Spider-Man,62.766255,1993-01-20
87760,The Incredibles,25.940021,1990-12-10
47533,The Godfather,45.255652,2007-01-25
64195,Alpha and Omega,42.175481,1990-12-21
46559,Spider-Man,49.54821,2019-07-30
76550,Indiana Jones,20.351487,1999-08-12
85004,The Godfather,81.36755,2004-04-15
34506,Inception,29.173897,2004-11-22
36405,Forrest Gump,33.008499,2008-09-25
14866,Ratatouille,65.242086,1997-03-15
62307,Indiana Jones,98.163022,2019-07-30
62224,Shrek,20.838667,1992-04-14
97875,Schindler's List,36.110002,1990-01-18
25009,The Silence of the Lambs,37.740565,2008-07-17
45280,Toy Story,53.155406,2005-11-04
35000,The Lion King,83.590535,1998-12-25
61075,Finding Nemo,72.694934,1990-06-09
20907,Better Luck Tomorrow,20.938751,2001-06-02
64439,300,71.417634,2017-02-09
25477,Pulp Fiction,13.042693,1991-11-07
22875,Troy,19.582408,1990-03-17
18794,Ratatouille,39.679458,2011-05-30
2813,Goodfellas,34.806928,1999-04-10
71509,Braveheart,87.041815,2018-08-13
48346,Pulp Fiction,99.702174,1990-11-19
45168,Citizen Kane,20.708581,2007-08-10
1276,Spider-Man,65.91352,2008-06-14
51369,Brave,58.453309,2007-10-25
17683,Up,77.046791,2008-09-13
91359,300,70.118281,1991-11-13
